model,note_id,prediction_sample,num_predictions
qwen,11f20f6d-2aee-4b26-ba29-98e568eef0cb,"['system', 'you are qwen, created by alibaba cloud. you are a helpful assistant', 'user']",30
qwen,9304ac10-ac72-42fe-ba09-f9f8563fccc1,"['system', 'you are qwen, created by alibaba cloud. you are a helpful assistant', 'user']",16
qwen,623e7e66-9ff8-4f9e-848f-a6180faa8518,"['system', 'you are qwen, created by alibaba cloud. you are a helpful assistant', 'user']",27
qwen,bb15f5d5-c684-403c-abdc-b6764a4ba8fb,"['system', 'you are qwen, created by alibaba cloud. you are a helpful assistant', 'user']",16
qwen,9af98fb2-af4b-4f89-b966-d3e58d238667,"['system', 'you are qwen, created by alibaba cloud. you are a helpful assistant', 'user']",16
qwen,a852d7bb-995c-4105-bfbf-ead639520de0,"['system', 'you are qwen, created by alibaba cloud. you are a helpful assistant', 'user']",29
qwen,bcbe6e48-c901-475c-9ba8-d4408df317fe,"['system', 'you are qwen, created by alibaba cloud. you are a helpful assistant', 'user']",16
qwen,3b34094c-0f9d-43da-8430-50c856709046,"['system', 'you are qwen, created by alibaba cloud. you are a helpful assistant', 'user']",29
qwen,3fc04136-f701-4597-9f9c-eea572c0fbfb,"['system', 'you are qwen, created by alibaba cloud. you are a helpful assistant', 'user']",17
qwen,88e29b09-a9ce-4234-83a0-00da4b0ea097,"['system', 'you are qwen, created by alibaba cloud. you are a helpful assistant', 'user']",30
qwen,0a3efec3-9534-45d6-9e91-cb8253d71aec,"['system', 'you are qwen, created by alibaba cloud. you are a helpful assistant', 'user']",15
qwen,997bb99b-0956-4037-ada7-2f623ca275f3,"['system', 'you are qwen, created by alibaba cloud. you are a helpful assistant', 'user']",13
qwen,4ae43152-039e-42f3-97b9-9d64cf42431f,"['system', 'you are qwen, created by alibaba cloud. you are a helpful assistant', 'user']",29
qwen,e653e9a1-ea0b-4659-b315-0005f6988edc,"['system', 'you are qwen, created by alibaba cloud. you are a helpful assistant', 'user']",30
qwen,20fbd739-14e6-4194-96b6-f16bbb3c7434,"['system', 'you are qwen, created by alibaba cloud. you are a helpful assistant', 'user']",17
qwen,882d6b93-a5bf-4e78-8319-534543272521,"['system', 'you are qwen, created by alibaba cloud. you are a helpful assistant', 'user']",16
qwen,f5d133cc-925a-413a-86e9-b157683c9b50,"['system', 'you are qwen, created by alibaba cloud. you are a helpful assistant', 'user']",17
qwen,1788d171-f94f-42b1-8030-0f15244ff772,"['system', 'you are qwen, created by alibaba cloud. you are a helpful assistant', 'user']",15
qwen,a27c8618-9aa1-42dd-a948-61484f076d32,"['system', 'you are qwen, created by alibaba cloud. you are a helpful assistant', 'user']",29
qwen,498aa006-9a35-4a59-b963-ab45cc8e1c86,"['system', 'you are qwen, created by alibaba cloud. you are a helpful assistant', 'user']",16
qwen,f401ea05-66e6-4f87-82d0-b781486dda6f,"['system', 'you are qwen, created by alibaba cloud. you are a helpful assistant', 'user']",18
qwen,c9e2858d-8b76-4110-b04f-af9c0dd610ae,"['system', 'you are qwen, created by alibaba cloud. you are a helpful assistant', 'user']",17
qwen,00acf888-aac8-4b00-ae57-857c3af23709,"['system', 'you are qwen, created by alibaba cloud. you are a helpful assistant', 'user']",14
qwen,b0ab9873-0100-4271-9178-4dc69e8990b4,"['system', 'you are qwen, created by alibaba cloud. you are a helpful assistant', 'user']",16
qwen,131262f7-4c97-4c30-96ae-39ce0ad09c68,"['system', 'you are qwen, created by alibaba cloud. you are a helpful assistant', 'user']",15
qwen,fad3d713-a448-43ba-a124-684ecd3d9cd6,"['system', 'you are qwen, created by alibaba cloud. you are a helpful assistant', 'user']",28
qwen,6124e7e7-ddb1-47ab-8bad-71ecf742e859,"['system', 'you are qwen, created by alibaba cloud. you are a helpful assistant', 'user']",16
qwen,20ae1ce7-1529-45fd-9b09-29955488ee61,"['system', 'you are qwen, created by alibaba cloud. you are a helpful assistant', 'user']",28
qwen,180cfb0d-ce71-458a-a0dd-1a787f8b31ae,"['system', 'you are qwen, created by alibaba cloud. you are a helpful assistant', 'user']",16
qwen,bfa445eb-2cbe-40c3-9f4f-f46ead56dccf,"['system', 'you are qwen, created by alibaba cloud. you are a helpful assistant', 'user']",29
qwen,bab0c718-34ec-4712-99d3-853a8486382f,"['system', 'you are qwen, created by alibaba cloud. you are a helpful assistant', 'user']",29
qwen,0e408872-2faf-45b6-a0b2-501d0ff68036,"['system', 'you are qwen, created by alibaba cloud. you are a helpful assistant', 'user']",17
qwen,4fa1ace5-3627-43f0-9277-bc96763cc1db,"['system', 'you are qwen, created by alibaba cloud. you are a helpful assistant', 'user']",15
qwen,56fca4d9-67f3-4cdb-ba95-f286d20f902a,"['system', 'you are qwen, created by alibaba cloud. you are a helpful assistant', 'user']",15
qwen,75eacd23-1d00-454e-99ab-51cf35f4b935,"['system', 'you are qwen, created by alibaba cloud. you are a helpful assistant', 'user']",29
qwen,c9e691f5-0e4c-465f-bd1b-34dc25bdfccd,"['system', 'you are qwen, created by alibaba cloud. you are a helpful assistant', 'user']",15
qwen,23475ffb-84ab-4d6a-98f7-fab55fa1ed1b,"['system', 'you are qwen, created by alibaba cloud. you are a helpful assistant', 'user']",17
qwen,6dc10c0f-6db9-42a2-8d52-ea6e3e6b6103,"['system', 'you are qwen, created by alibaba cloud. you are a helpful assistant', 'user']",31
qwen,7be77ec8-def8-4c01-b83b-082d9759c991,"['system', 'you are qwen, created by alibaba cloud. you are a helpful assistant', 'user']",15
qwen,5b6e76f0-38b5-4820-872c-bad86f567b60,"['system', 'you are qwen, created by alibaba cloud. you are a helpful assistant', 'user']",29
qwen,7f93f736-8d60-40e3-8971-f420c4ab893f,"['system', 'you are qwen, created by alibaba cloud. you are a helpful assistant', 'user']",16
qwen,e8477d2b-eaa0-4501-900c-355c7bc2e52e,"['system', 'you are qwen, created by alibaba cloud. you are a helpful assistant', 'user']",15
qwen,14203bbd-7cb1-46ba-a3d8-b78a399d4da4,"['system', 'you are qwen, created by alibaba cloud. you are a helpful assistant', 'user']",17
qwen,73441bdf-0da8-4084-8d2b-8803fba73909,"['system', 'you are qwen, created by alibaba cloud. you are a helpful assistant', 'user']",16
qwen,55206242-7679-4cd1-b4ea-3cbb15d1d111,"['system', 'you are qwen, created by alibaba cloud. you are a helpful assistant', 'user']",13
qwen,734df4c2-a893-40c4-86f8-5c269ca5eae9,"['system', 'you are qwen, created by alibaba cloud. you are a helpful assistant', 'user']",15
qwen,1e44d9fa-0ed1-4aca-a2df-bad4c074adf6,"['system', 'you are qwen, created by alibaba cloud. you are a helpful assistant', 'user']",16
qwen,358e903e-180e-403d-b932-8338c86f10a5,"['system', 'you are qwen, created by alibaba cloud. you are a helpful assistant', 'user']",16
